,ast_flag,cb_flag,disc_locale,discoverymethod,dkin_flag,etv_flag,ima_flag,micro_flag,obm_flag,pl_controv_flag,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_name,pl_orbeccen,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_tranmid,ptv_flag,pul_flag,rowupdate,rv_flag,st_age,st_mass,st_rad,st_teff,sy_dist,sy_pnum,sy_snum,tran_flag
19041,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-178 b,,9.57666498,,2.5,0.223,2455009.683063,0,0,2016-05-06,0,4.68,0.94,0.92,5535.0,716.025,3,1,1
19042,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-37 d,0.0,39.792232,0.208,1.94,,2455008.24935,0,0,2013-10-28,1,10.0,0.75,0.73,5288.0,63.9207,4,1,1
19043,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-146 b,,31.1588249,,,,2455006.90355,0,0,2018-09-25,0,,1.08,1.13,5916.53,716.797,2,1,1
19044,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-26 c,,17.251,,2.73,0.244,2454844.877,0,0,2016-04-13,0,,0.47,0.45,3853.0,335.307,4,1,1
19045,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-656 b,,1.26025882,,,,2455003.408984,0,0,2018-09-25,0,,0.87,0.89,5139.72,890.352,1,1,1
19046,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-187 b,,4.93883135,,,,2454968.95465,0,0,2018-09-25,0,,1.12,1.62,6030.0,1143.0,2,1,1
19047,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-663 b,,4.99679436,,,,2455004.735782,0,0,2016-07-26,0,,0.85,0.9,5074.0,1063.09,1,1,1
19048,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-311 b,0.0,9.17608,0.089,1.85,,2454971.7174,0,0,2013-10-28,0,1.95,1.12,1.12,6285.0,778.654,2,1,1
19049,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-337 c,,9.693201,0.093,2.05,0.183,2454965.8115,0,0,2014-05-14,0,,,1.76,5684.0,677.975,2,1,1
19050,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-300 c,0.0,40.7151103,0.2293,2.15,,2454979.56553,0,0,2014-11-18,0,,0.97,0.88,5968.0,1098.45,2,1,1
19051,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1009 b,,,,2.381,0.212,,0,0,2018-09-04,0,,,0.7,3594.0,355.019,1,1,1
19052,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1202 b,0.0,28.68549,0.181,2.52,,2454992.8761,0,0,2013-10-28,0,0.6,0.95,0.85,5723.0,1175.38,1,1,1
19053,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-374 b,0.0,1.89782882,0.0302,1.73,,2454965.6785,0,0,2017-05-08,0,,1.02,1.51,5640.0,1265.61,3,1,1
19054,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1332 b,,11.87458418,,,,2454973.211747,0,0,2016-07-26,0,,0.97,0.93,5541.94,528.685,1,1,1
19055,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1346 b,,3.40163301,,,,2454965.07047,0,0,2019-04-16,0,,1.01,1.02,5679.72,843.701,1,1,1
19056,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1240 b,,4.86641452,,,,2454967.01555,0,0,2019-04-16,0,,0.99,1.38,5591.36,862.186,1,1,1
19057,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-738 b,0.0,24.58721573,0.1548,2.31,,2455006.70385,0,0,2015-08-25,0,,0.82,0.75,5465.0,1113.65,1,1,1
19058,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1429 b,0.0,4.48494315,0.055,1.23,,2454968.01836,0,0,2017-05-08,0,,1.1,1.05,6217.0,1214.09,1,1,1
19059,0,0,Space,Transit,0,0,0,0,0,0,10.44,0.033,,,Kepler-106 c,,13.5708,,2.5,0.223,2454969.27837,0,0,2014-05-14,1,4.83,1.0,1.04,5858.0,444.322,4,1,1
19060,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-684 b,,,,5.751,0.513,,0,0,2018-09-04,0,,,1.41,5659.0,1731.27,1,1,1
19061,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-542 b,0.0,13.14494,0.105,2.06,,2455007.8458,0,0,2013-10-28,0,9.2,0.89,0.95,5639.0,436.016,1,1,1
19062,0,0,Ground,Radial Velocity,0,0,0,0,0,0,13.73,0.043,,,GJ 3470 b,0.017,3.3366487,0.031,3.88,0.346,2455983.70472,0,0,2019-01-28,1,2.5,0.51,0.48,3652.0,29.4214,1,1,1
19063,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-199 b,,23.6421965,,,,2455005.58844,0,0,2018-09-25,0,,1.01,0.92,5698.3,521.054,2,1,1
19064,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-102 e,,16.14569077,,2.52,0.225,2454967.753568,0,0,2016-05-06,1,4.07,0.8,0.74,4884.0,107.796,5,1,1
19065,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-196 b,,20.73988438,,,,2454964.738719,0,0,2016-07-26,0,,0.87,0.79,5168.0,451.312,2,1,1
19066,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-633 b,,8.50340718,,1.63,0.145,2455003.86761,0,0,2016-05-06,0,6.03,1.02,1.15,5899.0,680.54,1,1,1
19067,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-183 c,,10.792,,,,2457147.782,0,0,2016-07-18,0,,0.95,0.97,5436.47,329.041,3,1,1
19068,0,0,Ground,Transit,0,0,0,0,0,0,168.13207,0.529,,,HAT-P-1 b,0.0,4.4652968,0.05561,14.785,1.319,2453979.93165,0,0,2016-03-29,1,,,,5980.0,158.979,1,2,1
19069,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-229 c,,16.06862959,,5.4,0.482,2455006.622536,0,0,2016-05-06,0,4.9,0.8,0.76,5014.0,826.265,3,1,1
19070,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-105 c,,7.126,0.0731,1.44,0.13,,0,0,2016-04-13,0,,1.03,1.01,6065.0,459.223,2,1,1
19071,0,0,Space,Transit,0,0,0,0,1,0,,,,,Kepler-5 b,,3.5484654,,15.45,1.378,2454955.90147,0,0,2016-05-06,1,2.88,1.36,1.77,6343.0,899.777,1,1,1
19072,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-6 b,,30.9349,,2.5,0.22,2456827.513,0,0,2016-07-18,0,,,1.01,5767.0,316.819,1,1,1
19073,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1655 b,,11.87290396,,,,2454954.531202,0,0,2018-04-04,1,,1.12,1.08,6043.43,213.26,1,1,1
19074,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-368 c,,72.381301,,2.65,0.236,2455012.51635,0,0,2016-05-06,0,10.47,0.97,1.33,5562.0,770.978,2,1,1
19075,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-229 d,,41.19727955,,,,2454998.001661,0,0,2016-07-26,0,,0.8,0.75,4881.0,826.265,3,1,1
19076,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-98 b,,,,1.581,0.141,,0,0,2018-09-04,1,,,0.92,5567.0,350.315,1,1,1
19077,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-406 b,,2.42630678,,,,2454954.928488,0,0,2016-07-26,1,,0.99,1.12,5597.0,364.03,2,1,1
19078,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-225 c,,,,2.807,0.25,,0,0,2018-09-04,0,,,0.72,4128.0,561.101,2,1,1
19079,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-588 b,,4.22162342,,,,2454968.705808,0,0,2016-07-26,0,,1.03,1.28,5742.0,1209.4,1,1,1
19080,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-681 b,0.0,26.39452,0.16,3.0,,2455009.0527,0,0,2013-10-28,0,4.0,0.78,0.7,5070.0,686.923,1,1,1
19081,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-519 b,0.0,24.30784323,0.1594,2.14,,2455011.36629,0,0,2017-05-08,0,,0.91,0.82,5313.0,246.61,1,2,1
19082,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-517 b,,60.92828898,,,,2455006.37074,0,0,2019-04-16,0,,0.99,1.04,5604.05,289.907,1,2,1
19083,0,0,Space,Transit,0,0,0,0,0,0,266.97,0.84,,,Kepler-435 b,0.114,8.6001536,0.0948,22.31,1.99,2455010.64241,0,0,2015-01-14,1,2.25,1.54,3.21,6161.0,1418.77,1,1,1
19084,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1357 b,0.0,3.00912491,0.041,1.22,,2454964.62696,0,0,2017-05-08,0,,1.01,0.89,5713.0,1015.69,1,1,1
19085,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-79 e,,,,3.049,0.272,,0,0,2018-09-04,0,,,1.34,6389.0,1020.72,4,1,1
19086,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1248 b,0.0,7.46725407,0.0779,1.16,,2454969.38542,0,0,2015-08-25,0,,1.13,1.23,6045.0,593.026,1,1,1
19087,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1364 b,0.0,13.32196237,0.1231,1.94,,2454975.72146,0,0,2015-08-25,0,,1.41,1.58,6982.0,1056.9,1,1,1
19088,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-51 c,,85.31664436,,,,2455042.995094,0,0,2016-07-26,0,,1.03,0.85,5770.0,783.831,3,1,1
19089,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-29 c,,,,2.39,0.213,,0,0,2020-05-04,0,,,0.75,5378.0,832.532,2,1,1
19090,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-700 b,,,,8.368,0.747,,0,0,2018-09-04,0,,,1.36,5512.0,1491.76,1,1,1
19091,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1188 b,,17.13689021,,,,2454974.020553,0,0,2016-07-26,0,,1.07,1.51,5908.0,1717.48,1,1,1
19092,0,0,Ground,Transit,0,0,0,0,0,0,282.86,0.89,,,WASP-58 b,0.0,5.01718,0.0561,15.36,1.37,2455183.9335,0,0,2018-04-25,1,3.2,0.94,1.17,5800.0,290.404,1,2,1
19093,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-63 b,0.0,9.43415109,0.0873,5.57,,2455010.843189,0,0,2015-08-25,1,,0.99,0.88,5650.0,194.033,1,1,1
19094,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-699 b,,27.80756622,,,,2455019.713552,0,0,2018-09-25,0,,1.04,1.71,5795.0,2089.7,1,1,1
19095,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-352 c,,16.33269981,,,,2454969.90909,0,0,2018-09-25,0,,0.9,0.73,5262.0,252.733,2,1,1
19096,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1488 b,0.0,39.8189932,0.2278,1.59,,2454999.64673,0,0,2014-11-21,0,,0.99,1.14,6035.0,905.825,1,1,1
19097,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1565 b,0.0,1.53818844,0.024,1.18,,2454965.4894,0,0,2014-11-21,0,,0.78,0.73,5112.0,629.93,1,1,1
19098,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-810 b,,4.59726613,,,,2454969.47837,0,0,2018-09-25,0,,0.99,1.03,5592.0,1458.59,1,1,1
19099,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-142 b,0.0,2.02414357,0.0314,1.94,,2455003.496204,0,0,2017-05-08,0,,1.0,1.23,5794.0,548.686,3,1,1
19100,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-304 d,0.0,9.653484,0.078,2.4,,2454967.8558,0,0,2013-10-28,0,14.0,0.69,0.67,4779.0,434.684,4,1,1
19101,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-35 b,,2.39991,0.0306,1.08,0.096,2456810.5859,0,0,2017-12-12,0,,0.66,0.6,4426.0,252.596,2,1,1
19102,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-89 b,,1.096026,0.01462,0.615,0.055,2457066.0066,0,0,2016-07-14,0,,0.35,0.32,3691.0,86.0386,1,1,1
19103,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-348 b,,7.05677,0.076,1.52,0.136,2454965.53178,0,0,2014-05-14,0,,,1.36,6177.0,570.783,2,1,1
19104,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-55 f,,10.19851808,,1.62,0.145,2454970.92008,0,0,2016-05-06,0,2.34,0.72,0.68,4508.0,578.796,5,1,1
19105,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-887 b,,20.4222447,,,,2454979.9837,0,0,2018-09-25,0,,1.27,1.37,6367.0,886.588,2,1,1
19106,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1607 b,0.0,13.6473676,0.1075,1.09,,2454965.2362,0,0,2014-11-18,0,,0.89,1.38,5771.0,1286.1,1,1,1
19107,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-602 b,0.0,15.28467725,0.1224,2.7,,2455008.62345,0,0,2017-05-08,0,,1.04,1.37,5763.0,1159.31,1,1,1
19108,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-484 b,0.0,10.04556931,0.0913,2.28,,2454962.093273,0,0,2015-08-25,0,,1.0,0.89,5691.0,382.136,1,1,1
19109,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-275 b,0.0,10.30065512,0.1022,2.25,,2454975.7397,0,0,2014-11-21,0,,1.34,1.28,6535.0,2034.25,3,1,1
19110,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1449 b,0.0,13.2274528,0.1176,1.72,,2454970.72197,0,0,2014-11-21,0,,1.24,1.16,6269.0,2006.48,1,1,1
19111,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-187 c,,10.64030282,,,,2454970.211042,0,0,2016-07-26,0,,1.12,1.62,6030.0,1143.0,2,1,1
19112,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-686 b,0.0,1.59474546,0.0258,11.77,,2455003.648322,0,0,2014-11-21,0,,0.9,0.89,5934.0,1490.94,1,1,1
19113,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-214 c,,28.7798,0.194,2.13,0.19,2455026.30447,0,0,2014-05-14,0,,,1.35,6169.0,1208.44,2,1,1
19114,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-111 c,0.0,224.7782093,0.7469,7.52,,2454975.097365,0,0,2014-11-21,0,,1.1,1.15,5906.0,657.223,2,1,1
19115,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-325 b,,4.54445723,,,,2454967.9017,0,0,2019-04-16,0,,0.99,0.8,5585.15,823.242,3,1,1
19116,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-271 b,,,,1.229,0.11,,0,0,2019-02-05,0,,,0.86,5470.0,404.542,3,1,1
19117,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-932 b,0.0,1.9214304,0.028,1.32,,2454964.8064,0,0,2013-10-28,0,13.8,0.78,0.81,5213.0,465.612,1,1,1
19118,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-605 b,,,,1.46,0.13,,0,0,2018-09-04,0,,,0.87,5350.0,556.58,2,1,1
19119,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-653 c,,,,0.768,0.069,,0,0,2018-09-04,0,,,1.21,5612.0,595.634,2,1,1
19120,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-253 d,,18.11989941,,,,2454979.376587,0,0,2016-07-26,0,,0.83,0.85,5017.0,838.595,3,1,1
19121,0,0,Space,Transit,0,0,0,0,0,0,,,,,K2-229 c,,8.32727,0.0769,2.03,0.181,2457586.3431,0,0,2018-07-12,0,,0.87,0.79,5315.0,102.564,2,1,1
19122,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1577 b,,,,0.982,0.088,,0,0,2018-09-04,0,,,0.69,4932.0,510.029,1,1,1
19123,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-620 b,,12.91387805,,,,2454971.532563,0,0,2016-07-26,0,,1.16,1.31,6142.88,1355.28,1,1,1
19124,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-197 c,,,,1.514,0.135,,0,0,2018-09-04,0,,,1.17,5945.0,330.575,4,2,1
19125,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1072 b,0.0,1.5690665,0.0282,1.4,,2454966.04048,0,0,2014-11-21,0,,1.21,1.14,6343.0,982.716,1,1,1
19126,0,0,Ground,Transit,0,0,0,0,0,0,425.57437,1.339,,,NGTS-6 b,0.0,0.882059,0.01677,14.863,1.326,2457982.3784,0,0,2019-09-20,1,9.77,0.77,0.75,4730.0,308.262,1,1,1
19127,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-176 b,,5.4331329,,,,2454971.36644,0,0,2018-09-25,0,,0.84,0.82,5047.0,527.321,4,1,1
19128,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-737 b,0.0,28.59914031,0.1422,1.83,,2455022.92667,0,0,2017-05-08,0,,0.47,0.46,3755.0,205.118,1,1,1
19129,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-738 b,,24.58716355,,,,2455006.70572,0,0,2018-09-25,0,,0.89,0.95,5230.88,1113.65,1,1,1
19130,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-258 b,0.0,13.19721496,0.1027,4.12,,2455004.545237,0,0,2014-11-18,0,,0.83,0.89,4954.0,575.988,2,1,1
19131,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-32 b,0.0,5.90128282,0.0514,2.09,,2455004.406486,0,0,2014-11-21,0,,0.52,0.5,3727.0,323.847,5,1,1
19132,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-564 b,0.0,3.7508299,0.046,4.2,,2455004.15118,0,0,2013-10-28,0,0.5,0.94,0.84,5674.0,863.037,1,1,1
19133,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1109 b,0.0,37.64617,0.217,1.67,,2454994.4644,0,0,2013-10-28,0,1.8,0.96,0.88,5779.0,685.087,1,1,1
19134,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-361 c,0.0,55.18815,0.296,2.55,,2455013.7501,0,0,2013-10-28,0,2.95,1.14,1.23,6321.0,930.32,2,1,1
19135,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1134 b,0.0,17.13271,0.128,2.4,,2454980.1512,0,0,2013-10-28,0,,0.96,0.81,5276.0,944.445,1,1,1
19136,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1350 c,,1.76678906,,1.73,0.154,2454966.08323,0,0,2016-05-06,0,4.57,0.55,0.53,3827.0,340.691,2,1,1
19137,0,0,Space,Transit,0,0,0,0,0,0,,,,,KOI-351 f,,,,3.402,0.304,,0,0,2018-09-04,0,,,1.21,6015.0,848.254,8,1,1
19138,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-354 c,,16.93485739,,,,2454970.24494,0,0,2019-04-16,0,,0.72,0.71,4550.0,554.064,3,1,1
19139,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-130 b,0.0,8.45746707,0.0795,1.03,,2454972.06626,0,0,2015-08-25,0,,0.93,1.13,5884.0,316.663,3,2,1
19140,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1406 b,0.0,11.629096,0.102,1.36,,2454965.8181,0,0,2013-10-28,0,4.8,1.03,1.12,6071.0,572.403,1,1,1
19141,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1407 b,,20.0708757,,,,2454969.9462,0,0,2018-09-25,0,,1.04,1.35,5800.0,1396.41,1,1,1
19142,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-306 c,0.0,7.2402285,0.07,2.58,,2455188.01256,0,0,2015-08-25,0,,0.87,0.85,5219.0,775.679,4,1,1
19143,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-894 b,0.0,9.80314,0.092,2.46,,2455196.9862,0,0,2013-10-28,0,,1.06,0.87,5920.0,1162.91,1,1,1
19144,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-275 b,,10.300682,0.098,2.34,0.209,2454975.73999,0,0,2014-05-14,0,,,1.38,6165.0,2034.25,3,1,1
19145,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-276 b,0.0,14.12843,0.116,2.4,,2454975.8974,0,0,2013-10-28,0,0.4,1.05,0.95,6057.0,1144.86,3,1,1
19146,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-278 c,0.0,51.0771048,0.3027,3.66,,2454985.35694,0,0,2017-05-08,0,,1.41,3.05,5010.0,443.03,2,1,1
19147,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-282 e,,44.34738006,,,,2454994.315304,0,0,2016-07-26,0,,1.06,1.1,5848.0,1337.61,4,1,1
19148,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-926 b,,,,2.924,0.261,,0,0,2018-09-04,0,,,1.25,5562.0,921.361,1,1,1
19149,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-206 b,0.0,7.78200916,0.0765,1.11,,2454966.58812,0,0,2014-11-18,0,,0.98,1.06,5762.0,594.447,3,1,1
19150,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1327 b,,14.88801098,,1.8,0.161,2454974.93758,0,0,2016-05-06,0,4.07,1.02,1.03,5885.0,678.069,1,1,1
19151,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1328 b,,4.52158137,,,,2454966.21881,0,0,2019-04-16,0,,1.0,1.36,5647.55,813.543,1,1,1
19152,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1688 b,,5.62012,,1.262,0.113,,0,0,2020-09-08,0,,,,4632.11,,1,1,1
19153,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-57 c,0.0,11.60908533,0.096,1.71,,2454966.99324,0,0,2017-05-08,0,,0.88,0.79,5320.0,644.14,2,1,1
19154,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-190 c,,3.76303738,,,,2454965.5935,0,0,2016-07-26,0,,0.85,0.77,5088.0,433.387,2,1,1
19155,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1296 b,,,,2.544,0.227,,0,0,2018-09-04,0,,,2.05,5404.0,1551.54,1,1,1
19156,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1299 b,0.0,19.9400874,0.1351,2.47,,2454975.34994,0,0,2014-11-18,0,,0.83,0.76,5609.0,1404.94,1,1,1
19157,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-266 c,,107.7214092,,,,2455187.19522,0,0,2018-09-25,0,,0.97,1.11,5510.0,1370.79,2,1,1
19158,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-269 c,0.0,8.12810877,0.0796,1.62,,2455191.67816,0,0,2015-08-25,0,,1.02,0.92,5831.0,2257.32,2,1,1
19159,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-275 d,0.0,35.6756963,0.2338,3.08,,2454978.00698,0,0,2015-08-25,0,,1.34,1.28,6535.0,2034.25,3,1,1
19160,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-208 e,,16.25945734,,1.67,0.149,2454977.53295,0,0,2016-05-06,0,4.37,1.16,1.4,5951.0,775.328,4,1,1
19161,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-462 b,0.0,84.6879808,0.4731,5.01,,2454983.56897,0,0,2015-08-25,0,,1.97,2.64,7717.0,596.625,2,1,1
19162,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1441 b,,39.44092848,,,,2455002.14825,0,0,2019-04-16,0,,0.98,1.56,5572.13,1110.48,1,1,1
19163,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-511 b,0.0,296.637865,0.9045,7.18,,2455236.672788,0,0,2015-08-25,0,,1.12,1.36,5951.0,651.999,1,1,1
19164,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-816 b,,10.50682828,,,,2455193.08229,0,0,2019-04-16,0,,0.78,0.94,4797.24,983.697,1,1,1
19165,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-814 b,0.0,6.1469851,0.0676,1.78,,2454968.074,0,0,2015-08-25,0,,1.08,1.03,6341.0,2055.77,1,1,1
19166,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1667 b,,83.57858781,,,,2455035.455385,0,0,2020-09-08,0,,1.09,1.09,5941.54,626.819,1,1,1
19167,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-813 b,0.0,19.12947337,0.1424,2.27,,2454972.43468,0,0,2015-08-25,0,,1.05,0.97,6061.0,,1,1,1
19168,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-287 c,,44.8521071,,3.3,0.294,2455005.46138,0,0,2016-05-06,0,4.57,0.97,0.95,5648.0,835.86,2,1,1
19169,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1256 b,0.0,12.4128518,0.1063,1.5,,2454973.35679,0,0,2017-05-08,0,,1.04,1.35,5945.0,891.192,1,1,1
19170,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1258 b,,,,1.0,0.089,,0,0,2018-09-04,0,,,1.12,5627.0,717.555,1,1,1
19171,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1260 b,,19.11893509,,,,2454971.419547,0,0,2016-07-26,0,,1.03,1.83,5775.0,1734.43,1,1,1
19172,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1685 b,,20.49054658,,,,2455202.807005,0,0,2020-09-08,0,,0.96,0.84,5484.0,1141.89,1,1,1
19173,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1692 b,0.0,5.95960845,0.0646,1.0,,2454968.00718,0,0,2015-08-25,0,,1.01,0.9,5452.0,591.019,1,1,1
19174,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-235 c,,7.824904,0.065,1.28,0.114,2454969.55567,0,0,2014-05-14,0,,,0.55,4255.0,428.018,4,1,1
19175,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-235 c,,7.82502168,,,,2454969.54995,0,0,2018-09-25,0,,0.64,0.64,4074.0,428.018,4,1,1
19176,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1370 b,,20.26432427,,,,2454968.27231,0,0,2019-04-16,0,,1.2,1.46,6212.47,1004.1,2,1,1
19177,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-362 b,,10.327186,0.087,0.88,0.079,2454972.3793,0,0,2014-05-14,0,,,0.72,5788.0,1090.51,2,1,1
19178,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-362 b,,10.32736351,,,,2454972.37228,0,0,2018-09-25,0,,1.03,1.28,5745.22,1090.51,2,1,1
19179,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1163 b,0.0,6.11786898,0.0679,0.88,,2454966.61609,0,0,2015-08-25,0,,1.11,1.11,6444.0,478.647,1,1,1
19180,0,0,Space,Transit,0,0,0,0,0,0,,,,,Kepler-1168 b,,55.8224422,,,,2455002.03575,0,0,2019-04-16,0,,0.81,0.74,4934.58,752.666,1,1,1
